file,topic_no,topic,level,question_no,answer
t17_b.md,17,Волновое движение,Базовый,9,D
t17_b.md,17,Волновое движение,Базовый,10,D
t17_b.md,17,Волновое движение,Базовый,11,B
t17_b.md,17,Волновое движение,Базовый,12,C
t17_b.md,17,Волновое движение,Базовый,13,A
t17_b.md,17,Волновое движение,Базовый,14,D
t17_b.md,17,Волновое движение,Базовый,15,D
t17_b.md,17,Волновое движение,Базовый,16,D
t17_b.md,17,Волновое движение,Базовый,17,D
t17_b.md,17,Волновое движение,Базовый,18,D
t17_b.md,17,Волновое движение,Базовый,19,A
t17_b.md,17,Волновое движение,Базовый,20,D
t17_b.md,17,Волновое движение,Базовый,21,A
t17_b.md,17,Волновое движение,Базовый,22,B
t17_b.md,17,Волновое движение,Базовый,23,D
t17_b.md,17,Волновое движение,Базовый,24,B
t17_b.md,17,Волновое движение,Базовый,25,C
t17_b.md,17,Волновое движение,Базовый,26,D
t17_b.md,17,Волновое движение,Базовый,27,A
t17_b.md,17,Волновое движение,Базовый,28,D
t17_b.md,17,Волновое движение,Базовый,29,D
t17_b.md,17,Волновое движение,Базовый,30,D
t17_b.md,17,Волновое движение,Базовый,31,"A,B,C"
t17_b.md,17,Волновое движение,Базовый,32,"A,B,C"
t17_b.md,17,Волновое движение,Базовый,33,"A,B,C"
t17_b.md,17,Волновое движение,Базовый,34,"A,B"
t17_b.md,17,Волновое движение,Базовый,35,"A,B,C"
t17_b.md,17,Волновое движение,Базовый,36,1-B; 2-D; 3-A; 4-C
t17_b.md,17,Волновое движение,Базовый,37,1-B; 2-D; 3-A; 4-C
t17_b.md,17,Волновое движение,Базовый,38,1-B; 2-D; 3-A; 4-C
t17_b.md,17,Волновое движение,Базовый,39,1-B; 2-D; 3-A; 4-C
t17_b.md,17,Волновое движение,Базовый,40,1-B; 2-D; 3-A; 4-C
t17_m.md,17,Волновое движение,Средний,1,D
t17_m.md,17,Волновое движение,Средний,2,D
t17_m.md,17,Волновое движение,Средний,3,C
t17_m.md,17,Волновое движение,Средний,4,D
t17_m.md,17,Волновое движение,Средний,5,C
t17_m.md,17,Волновое движение,Средний,6,C
t17_m.md,17,Волновое движение,Средний,7,B
t17_m.md,17,Волновое движение,Средний,8,C
t17_m.md,17,Волновое движение,Средний,9,D
t17_m.md,17,Волновое движение,Средний,10,D
t17_m.md,17,Волновое движение,Средний,11,B
t17_m.md,17,Волновое движение,Средний,12,C
t17_m.md,17,Волновое движение,Средний,13,A
t17_m.md,17,Волновое движение,Средний,14,D
t17_m.md,17,Волновое движение,Средний,15,D
t17_m.md,17,Волновое движение,Средний,16,D
t17_m.md,17,Волновое движение,Средний,17,D
t17_m.md,17,Волновое движение,Средний,18,D
t17_m.md,17,Волновое движение,Средний,19,A
t17_m.md,17,Волновое движение,Средний,20,D
t17_m.md,17,Волновое движение,Средний,21,A
t17_m.md,17,Волновое движение,Средний,22,B
t17_m.md,17,Волновое движение,Средний,23,D
t17_m.md,17,Волновое движение,Средний,24,B
t17_m.md,17,Волновое движение,Средний,25,C
t17_m.md,17,Волновое движение,Средний,26,D
t17_m.md,17,Волновое движение,Средний,27,A
t17_m.md,17,Волновое движение,Средний,28,D
t17_m.md,17,Волновое движение,Средний,29,D
t17_m.md,17,Волновое движение,Средний,30,D
t17_m.md,17,Волновое движение,Средний,31,"A,B,C"
t17_m.md,17,Волновое движение,Средний,32,"A,B,C"
t17_m.md,17,Волновое движение,Средний,33,"A,B,C"
t17_m.md,17,Волновое движение,Средний,34,"A,B"
t17_m.md,17,Волновое движение,Средний,35,"A,B,C"
t17_m.md,17,Волновое движение,Средний,36,1-B; 2-D; 3-A; 4-C
t17_m.md,17,Волновое движение,Средний,37,1-B; 2-D; 3-A; 4-C
t17_m.md,17,Волновое движение,Средний,38,1-B; 2-D; 3-A; 4-C
t17_m.md,17,Волновое движение,Средний,39,1-B; 2-D; 3-A; 4-C
t17_m.md,17,Волновое движение,Средний,40,1-B; 2-D; 3-A; 4-C
t17_h.md,17,Волновое движение,Высокий,1,D
t17_h.md,17,Волновое движение,Высокий,2,D
t17_h.md,17,Волновое движение,Высокий,3,C
t17_h.md,17,Волновое движение,Высокий,4,D
t17_h.md,17,Волновое движение,Высокий,5,C
t17_h.md,17,Волновое движение,Высокий,6,C
t17_h.md,17,Волновое движение,Высокий,7,B
t17_h.md,17,Волновое движение,Высокий,8,C
t17_h.md,17,Волновое движение,Высокий,9,D
t17_h.md,17,Волновое движение,Высокий,10,D
t17_h.md,17,Волновое движение,Высокий,11,B
t17_h.md,17,Волновое движение,Высокий,12,C
t17_h.md,17,Волновое движение,Высокий,13,A
t17_h.md,17,Волновое движение,Высокий,14,D
t17_h.md,17,Волновое движение,Высокий,15,D
t17_h.md,17,Волновое движение,Высокий,16,D
t17_h.md,17,Волновое движение,Высокий,17,D
t17_h.md,17,Волновое движение,Высокий,18,D
t17_h.md,17,Волновое движение,Высокий,19,A
t17_h.md,17,Волновое движение,Высокий,20,D
t17_h.md,17,Волновое движение,Высокий,21,A
t17_h.md,17,Волновое движение,Высокий,22,B
t17_h.md,17,Волновое движение,Высокий,23,D
t17_h.md,17,Волновое движение,Высокий,24,B
